Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
DE1 5 CCGT,16,362.0,361.995652450295,2.4752648433927864e-6,0.004350024969845823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 5 OCGT,16,252.96999999999997,252.9643067895333,1.1174853913296088e-7,0.005693322215227781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 5 biomass,16,20.0,3.941835841674394e-6,0.0,19.99999605816416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 5 coal,16,2383.529097918695,2383.5286040256465,0.0,0.0004938930482367709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 5 nuclear,16,1410.0,2.7713341834188096e-6,0.0,1409.9999972286657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 5 offwind-ac,16,0.0,0.0,0.0002134546002660979,0.0002134546002660979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 5 offwind-dc,16,0.0,0.0,4957.430637815986,4957.430637815986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 5 oil,16,276.0,275.9963155219641,0.0,0.0036844780358924467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 5 onwind,16,6910.739799999999,4.2565547186282275e-8,25234.15942148971,32144.89922144714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 5 ror,16,0.11,2.3727002191961605e-7,0.0,0.10999976272997808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 5 solar,16,2071.9788619999995,8.401845778579472e-8,3.2573679395788724e-7,2071.9788622417177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 6 CCGT,17,395.11,6.096078369995005e-6,5.993395257771973e-8,395.1099939638556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 6 OCGT,17,181.72,181.65172116041342,3.142063439482905e-6,0.06828198165001464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 6 lignite,17,4010.386323959648,4010.3859149295163,0.0,0.0004090301315429201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 6 oil,17,17.0,16.997300895405147,0.0,0.0026991045948554504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 6 onwind,17,1289.7049,6.988221041061894e-8,3.553911902039653e-7,1289.7049002855092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 6 ror,17,99.9104,6.636406729446617e-9,0.0,99.91039999336358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 6 solar,17,2083.364024,7.475104523861186e-8,6.206273840094218e-7,2083.3640245458764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
