Resource,Zone,StartCap,RetCap,NewCap,EndCap
CCGT-H2_35.0,35.0,0,2.2819591436491358e-8,7.285549729604293e-5,7.283267770460645e-5
OCGT-H2_35.0,35.0,0,2.6632544033551883e-8,6.99947065616993e-5,6.996807401766575e-5
CCGT-H2_36.0,36.0,0,2.2831630212516943e-8,9.35993286269136e-5,9.357649699670109e-5
OCGT-H2_36.0,36.0,0,2.6684570795110157e-8,7.184025881821132e-5,7.18135742474162e-5
CCGT-H2_37.0,37.0,0,2.2861173639162305e-8,0.0005108390998318373,0.0005108162386581981
OCGT-H2_37.0,37.0,0,2.689662947485058e-8,8.760097521941006e-5,8.75740785899352e-5
CCGT-H2_38.0,38.0,0,2.2836524155332285e-8,0.0001408190930893422,0.00014079625656518687
OCGT-H2_38.0,38.0,0,2.6679070418423264e-8,7.4607191451274e-5,7.458051238085557e-5
CCGT-H2_39.0,39.0,0,2.2826513656033496e-8,9.180033532003087e-5,9.177750880637483e-5
OCGT-H2_39.0,39.0,0,2.665846633351153e-8,6.991719806593319e-5,6.989053959959967e-5
CCGT-H2_40.0,40.0,0,2.283583688136363e-8,0.00020533563704814144,0.00020531280121126007
OCGT-H2_40.0,40.0,0,2.6706205601216416e-8,7.12642114789898e-5,7.123750527338858e-5
CCGT-H2_41.0,41.0,0,2.2824898662072588e-8,6.951294848148704e-5,6.949012358282498e-5
OCGT-H2_41.0,41.0,0,2.665268109801959e-8,6.755488622106959e-5,6.752823353997158e-5
CCGT-H2_42.0,42.0,0,2.284722133805695e-8,0.00012929948748018004,0.00012927664025884198
OCGT-H2_42.0,42.0,0,2.674318718132945e-8,7.547242036204282e-5,7.54456771748615e-5
CCGT-H2_43.0,43.0,0,2.2858840917518104e-8,213.68187211073325,213.6818720878744
OCGT-H2_43.0,43.0,0,2.691077977677493e-8,8.838977053528442e-5,8.836285975550764e-5
CCGT-H2_44.0,44.0,0,2.284145516306749e-8,0.00032254725715441626,0.0003225244156992532
OCGT-H2_44.0,44.0,0,2.6744619480698252e-8,7.749602310925029e-5,7.746927848976959e-5
CCGT-H2_45.0,45.0,0,2.282111198577121e-8,6.559494506299215e-5,6.557212395100638e-5
OCGT-H2_45.0,45.0,0,2.6641517784380676e-8,6.552274595519349e-5,6.54961044374091e-5
CCGT-H2_46.0,46.0,0,2.2827178624122956e-8,6.516880791451144e-5,6.514598073588732e-5
OCGT-H2_46.0,46.0,0,2.6653288059409792e-8,6.80053504263915e-5,6.79786971383321e-5
CCGT-H2_47.0,47.0,0,2.2855522987058898e-8,0.00024907227174746066,0.0002490494162244736
OCGT-H2_47.0,47.0,0,2.6775522019071226e-8,7.922516739580161e-5,7.919839187378254e-5
CCGT-H2_48.0,48.0,0,2.2822859822472135e-8,6.910287338178529e-5,6.908005052196282e-5
OCGT-H2_48.0,48.0,0,2.664039120590687e-8,6.956112036771897e-5,6.953447997651307e-5
CCGT-H2_49.0,49.0,0,2.2839637318082436e-8,6.769557978361087e-5,6.767274014629279e-5
OCGT-H2_49.0,49.0,0,2.67166716788622e-8,6.533415875779327e-5,6.530744208611441e-5
CCGT-H2_50.0,50.0,0,2.285347294514843e-8,0.00039092656207512607,0.0003909037086021809
OCGT-H2_50.0,50.0,0,2.6760027035653928e-8,7.76462619112022e-5,7.761950188416654e-5
CCGT-H2_51.0,51.0,0,2.285747394015007e-8,45.03097582037529,45.03097579751782
OCGT-H2_51.0,51.0,0,2.6893352982068625e-8,8.64666933478819e-5,8.643979999489982e-5
CCGT-H2_52.0,52.0,0,2.2838535819645977e-8,0.00030552991197099565,0.000305507073435176
OCGT-H2_52.0,52.0,0,2.6718232441485552e-8,7.75775184935001e-5,7.75508002610586e-5
CCGT-H2_53.0,53.0,0,2.2820272205289098e-8,0.0001024591339471179,0.00010243631367491262
OCGT-H2_53.0,53.0,0,2.6705238132852237e-8,6.983770404951747e-5,6.981099881138462e-5
CCGT-H2_54.0,54.0,0,2.2847404888641197e-8,0.00013537779765676868,0.00013535495025188005
OCGT-H2_54.0,54.0,0,2.6794547327853205e-8,6.976918580197591e-5,6.974239125464806e-5
CCGT-H2_55.0,55.0,0,2.2842996174115004e-8,0.0001106065701869096,0.00011058372719073548
OCGT-H2_55.0,55.0,0,2.6768024187926634e-8,6.87368934036605e-5,6.871012537947258e-5
CCGT-H2_56.0,56.0,0,2.2844188786646956e-8,0.0003190883878284238,0.00031906554363963715
OCGT-H2_56.0,56.0,0,2.674796513260062e-8,7.589817730543587e-5,7.587142934030328e-5
CCGT-H2_57.0,57.0,0,2.2858655164551637e-8,107.31002672868372,107.31002670582507
OCGT-H2_57.0,57.0,0,2.6893185030018402e-8,9.130996599432881e-5,9.128307280929879e-5
CCGT-H2_58.0,58.0,0,2.2852552729187304e-8,0.0002180897995801606,0.0002180669470274314
OCGT-H2_58.0,58.0,0,2.6797921424075377e-8,7.439610154721521e-5,7.436930362579114e-5
CCGT-H2_59.0,59.0,0,2.2833196364966578e-8,0.00013353689079099348,0.0001335140575946285
OCGT-H2_59.0,59.0,0,2.6724663227426905e-8,7.210016302510792e-5,7.207343836188049e-5
CCGT-H2_60.0,60.0,0,2.2866053900948134e-8,0.0006674832601446952,0.0006674603940907943
OCGT-H2_60.0,60.0,0,2.6857578083827627e-8,7.81961387474049e-5,7.816928116932108e-5
CCGT-H2_61.0,61.0,0,2.2841953126839596e-8,0.00023036759912441063,0.0002303447571712838
OCGT-H2_61.0,61.0,0,2.6764525664978474e-8,7.83700667536903e-5,7.834330222802533e-5
CCGT-H2_62.0,62.0,0,2.2863439824412623e-8,58.53732873643653,58.53732871357309
OCGT-H2_62.0,62.0,0,2.6902091031887125e-8,8.822690766615653e-5,8.820000557512465e-5
CCGT-H2_63.0,63.0,0,2.2849356774413854e-8,0.00013350788490556185,0.00013348503554878744
OCGT-H2_63.0,63.0,0,2.6785278637249165e-8,6.889123267079724e-5,6.886444739215999e-5
CCGT-H2_64.0,64.0,0,2.2814254652741003e-8,5.288081274207655e-5,5.285799848742381e-5
OCGT-H2_64.0,64.0,0,2.6733705359025342e-8,6.148291676756966e-5,6.145618306221063e-5
CCGT-H2_65.0,65.0,0,2.2805700501739966e-8,0.00014434513674349138,0.00014432233104298963
OCGT-H2_65.0,65.0,0,2.669066613630704e-8,7.878577001656428e-5,7.875907935042797e-5
CCGT-H2_66.0,66.0,0,2.2812753759660143e-8,9.728452982208091e-5,9.726171706832125e-5
OCGT-H2_66.0,66.0,0,2.6713726362248333e-8,6.879521692413822e-5,6.876850319777597e-5
CCGT-H2_67.0,67.0,0,2.2815615341995045e-8,6.615083296772683e-5,6.612801735238483e-5
OCGT-H2_67.0,67.0,0,2.673059794791358e-8,6.48830166794419e-5,6.485628608149397e-5
CCGT-H2_68.0,68.0,0,2.2813309589039417e-8,5.486663510925174e-5,5.48438217996627e-5
OCGT-H2_68.0,68.0,0,2.673038936451145e-8,6.300810854273906e-5,6.298137815337455e-5
CCGT-H2_69.0,69.0,0,2.280816041922679e-8,7.275600867935427e-5,7.273320051893504e-5
OCGT-H2_69.0,69.0,0,2.6718662364651675e-8,6.58913209061945e-5,6.586460224382986e-5
CCGT-H2_70.0,70.0,0,2.2816495950177456e-8,5.7277928744899875e-5,5.72551122489497e-5
OCGT-H2_70.0,70.0,0,2.672591972237717e-8,6.364209087213826e-5,6.361536495241588e-5
CCGT-H2_71.0,71.0,0,2.2828627850713228e-8,7.087550210951804e-5,7.085267348166733e-5
OCGT-H2_71.0,71.0,0,2.66912025590857e-8,6.523188852378512e-5,6.520519732122603e-5
CCGT-H2_72.0,72.0,0,2.281422779572524e-8,5.229853047417325e-5,5.2275716246377526e-5
OCGT-H2_72.0,72.0,0,2.6732800326731145e-8,5.984116661013376e-5,5.981443380980703e-5
CCGT-H2_73.0,73.0,0,2.2813526177014616e-8,5.04883076284913e-5,5.0465494102314286e-5
OCGT-H2_73.0,73.0,0,2.673154940374463e-8,5.8234540339679086e-5,5.820780879027534e-5
CCGT-H2_74.0,74.0,0,2.2815127898808882e-8,6.672421119520322e-5,6.670139606730441e-5
OCGT-H2_74.0,74.0,0,2.673628822786611e-8,8.202871625339138e-5,8.20019799651635e-5
CCGT-H2_75.0,75.0,0,2.2819481846710325e-8,9.263952569130081e-5,9.26167062094541e-5
OCGT-H2_75.0,75.0,0,2.6733431649101657e-8,6.789825766686384e-5,6.787152423521474e-5
CCGT-H2_76.0,76.0,0,2.2827320963512037e-8,5.521338347803194e-5,5.519055615706842e-5
OCGT-H2_76.0,76.0,0,2.672546554970716e-8,6.290705882455665e-5,6.288033335900694e-5
Total,n/a,0,3.7665854159661633e-6,701.928835539173,701.9288317725876
