region,Resource,zone,Cluster,R_ID,SubsidyRevenue
ES1 8,ES1 8 PHS,29,0,529,0.0
ES1 8,ES1 8 hydro,29,0,530,0.0
FR1 0,FR1 0 PHS,31,0,531,0.0
FR1 0,FR1 0 hydro,31,0,532,0.0
FR1 1,FR1 1 PHS,32,0,533,0.0
FR1 1,FR1 1 hydro,32,0,534,0.0
FR1 10,FR1 10 PHS,33,0,535,0.0
FR1 10,FR1 10 hydro,33,0,536,0.0
FR1 12,FR1 12 PHS,35,0,537,0.0
FR1 12,FR1 12 hydro,35,0,538,0.0
FR1 16,FR1 16 hydro,39,0,539,0.0
FR1 18,FR1 18 hydro,41,0,540,0.0
FR1 5,FR1 5 PHS,45,0,541,0.0
FR1 5,FR1 5 hydro,45,0,542,0.0
FR1 6,FR1 6 hydro,46,0,543,0.0
FR1 8,FR1 8 hydro,48,0,544,0.0
FR1 9,FR1 9 hydro,49,0,545,0.0
GB0 10,GB0 10 PHS,52,0,546,0.0
GB0 12,GB0 12 PHS,54,0,547,0.0
GB0 12,GB0 12 hydro,54,0,548,0.0
IT1 0,IT1 0 PHS,64,0,549,0.0
IT1 0,IT1 0 hydro,64,0,550,0.0
IT1 1,IT1 1 PHS,65,0,551,0.0
IT1 1,IT1 1 hydro,65,0,552,0.0
IT1 10,IT1 10 PHS,66,0,553,0.0
IT1 10,IT1 10 hydro,66,0,554,0.0
IT1 2,IT1 2 PHS,68,0,555,0.0
IT1 2,IT1 2 hydro,68,0,556,0.0
IT1 3,IT1 3 PHS,69,0,557,0.0
IT1 3,IT1 3 hydro,69,0,558,0.0
IT1 4,IT1 4 PHS,70,0,559,0.0
IT1 4,IT1 4 hydro,70,0,560,0.0
IT1 5,IT1 5 PHS,71,0,561,0.0
IT1 5,IT1 5 hydro,71,0,562,0.0
IT1 6,IT1 6 PHS,72,0,563,0.0
IT1 6,IT1 6 hydro,72,0,564,0.0
IT1 7,IT1 7 hydro,73,0,565,0.0
IT1 8,IT1 8 PHS,74,0,566,0.0
IT1 8,IT1 8 hydro,74,0,567,0.0
IT1 9,IT1 9 PHS,75,0,568,0.0
IT1 9,IT1 9 hydro,75,0,569,0.0
IT3 0,IT3 0 hydro,76,0,570,0.0
DE1 0,DE1 0 battery,1,0,571,0.0
DE1 1,DE1 1 battery,2,0,572,0.0
DE1 10,DE1 10 battery,3,0,573,0.0
DE1 11,DE1 11 battery,4,0,574,0.0
DE1 12,DE1 12 battery,5,0,575,0.0
DE1 13,DE1 13 battery,6,0,576,0.0
DE1 14,DE1 14 battery,7,0,577,0.0
DE1 15,DE1 15 battery,8,0,578,0.0
DE1 16,DE1 16 battery,9,0,579,0.0
DE1 17,DE1 17 battery,10,0,580,0.0
DE1 18,DE1 18 battery,11,0,581,0.0
DE1 19,DE1 19 battery,12,0,582,0.0
DE1 2,DE1 2 battery,13,0,583,0.0
DE1 3,DE1 3 battery,14,0,584,0.0
DE1 4,DE1 4 battery,15,0,585,0.0
DE1 5,DE1 5 battery,16,0,586,0.0
DE1 6,DE1 6 battery,17,0,587,0.0
DE1 7,DE1 7 battery,18,0,588,0.0
DE1 8,DE1 8 battery,19,0,589,0.0
DE1 9,DE1 9 battery,20,0,590,0.0
ES1 0,ES1 0 battery,21,0,591,0.0
ES1 1,ES1 1 battery,22,0,592,0.0
ES1 2,ES1 2 battery,23,0,593,0.0
ES1 3,ES1 3 battery,24,0,594,0.0
ES1 4,ES1 4 battery,25,0,595,0.0
ES1 5,ES1 5 battery,26,0,596,0.0
ES1 6,ES1 6 battery,27,0,597,0.0
ES1 7,ES1 7 battery,28,0,598,0.0
ES1 8,ES1 8 battery,29,0,599,0.0
ES4 0,ES4 0 battery,30,0,600,0.0
FR1 0,FR1 0 battery,31,0,601,0.0
FR1 1,FR1 1 battery,32,0,602,0.0
FR1 10,FR1 10 battery,33,0,603,0.0
FR1 11,FR1 11 battery,34,0,604,0.0
FR1 12,FR1 12 battery,35,0,605,0.0
FR1 13,FR1 13 battery,36,0,606,0.0
FR1 14,FR1 14 battery,37,0,607,0.0
FR1 15,FR1 15 battery,38,0,608,0.0
FR1 16,FR1 16 battery,39,0,609,0.0
FR1 17,FR1 17 battery,40,0,610,0.0
FR1 18,FR1 18 battery,41,0,611,0.0
FR1 2,FR1 2 battery,42,0,612,0.0
FR1 3,FR1 3 battery,43,0,613,0.0
FR1 4,FR1 4 battery,44,0,614,0.0
FR1 5,FR1 5 battery,45,0,615,0.0
FR1 6,FR1 6 battery,46,0,616,0.0
FR1 7,FR1 7 battery,47,0,617,0.0
FR1 8,FR1 8 battery,48,0,618,0.0
FR1 9,FR1 9 battery,49,0,619,0.0
GB0 0,GB0 0 battery,50,0,620,0.0
GB0 1,GB0 1 battery,51,0,621,0.0
GB0 10,GB0 10 battery,52,0,622,0.0
GB0 11,GB0 11 battery,53,0,623,0.0
GB0 12,GB0 12 battery,54,0,624,0.0
GB0 2,GB0 2 battery,55,0,625,0.0
GB0 3,GB0 3 battery,56,0,626,0.0
GB0 4,GB0 4 battery,57,0,627,0.0
GB0 5,GB0 5 battery,58,0,628,0.0
GB0 6,GB0 6 battery,59,0,629,0.0
GB0 7,GB0 7 battery,60,0,630,0.0
GB0 8,GB0 8 battery,61,0,631,0.0
GB0 9,GB0 9 battery,62,0,632,0.0
GB5 0,GB5 0 battery,63,0,633,0.0
IT1 0,IT1 0 battery,64,0,634,0.0
IT1 1,IT1 1 battery,65,0,635,0.0
IT1 10,IT1 10 battery,66,0,636,0.0
IT1 11,IT1 11 battery,67,0,637,0.0
IT1 2,IT1 2 battery,68,0,638,0.0
IT1 3,IT1 3 battery,69,0,639,0.0
IT1 4,IT1 4 battery,70,0,640,0.0
IT1 5,IT1 5 battery,71,0,641,0.0
IT1 6,IT1 6 battery,72,0,642,0.0
IT1 7,IT1 7 battery,73,0,643,0.0
IT1 8,IT1 8 battery,74,0,644,0.0
IT1 9,IT1 9 battery,75,0,645,0.0
IT3 0,IT3 0 battery,76,0,646,0.0
DE1 11,DE1 11 CCGT-CCUS,3,0,647,0.0
DE1 17,DE1 17 CCGT-CCUS,9,0,648,0.0
DE1 6,DE1 6 CCGT-CCUS,16,0,649,0.0
FR1 11,FR1 11 CCGT-CCUS,33,0,650,0.0
FR1 15,FR1 15 CCGT-CCUS,37,0,651,0.0
FR1 4,FR1 4 CCGT-CCUS,43,0,652,0.0
GB0 10,GB0 10 CCGT-CCUS,51,0,653,0.0
GB0 5,GB0 5 CCGT-CCUS,57,0,654,0.0
GB5 0,GB5 0 CCGT-CCUS,62,0,655,0.0
