Line,Existing_Trans_Capacity,New_Trans_Capacity,Total_Pipes,Fixed_Cost_Pipes
97,0.0,2.5716574e-5,1.2730977e-6,16.8404
98,0.0,2.1277096e-5,1.0533216e-6,13.243448
99,0.0,8.278332e-6,4.0981843e-7,7.087035
100,0.0,2.3532233e-5,1.164962e-6,22.107647
101,0.0,0.50340617,0.024921097,524264.25
102,0.0,4.907247e-5,2.4293302e-6,22.143604
103,0.0,1.1371663e-5,5.6295363e-7,5.1154723
104,0.0,0.00013460981,6.663852e-6,67.18691
105,0.0,1.4547668e-5,7.2018156e-7,9.594871
106,0.0,2.3124e-5,1.1447524e-6,11.849914
107,0.0,7.391106e-6,3.6589634e-7,6.223395
108,0.0,10.802183,0.53476155,3.1315808e6
109,0.0,3.158403e-5,1.5635659e-6,13.139625
110,0.0,2.445174e-5,1.2104822e-6,29.50178
111,0.0,1.1680251e-5,5.7823024e-7,5.4830036
112,0.0,2.4760528e-5,1.2257686e-6,26.312622
113,0.0,1.1247837e-5,5.5682364e-7,6.846739
114,0.0,8.615576e-6,4.2651365e-7,11.18416
115,0.0,0.71457434,0.035374966,611598.25
116,0.0,9.060073,0.44851846,9.570568e6
117,0.0,24.372145,1.2065419,2.2340886e7
118,0.0,124.16397,6.1467314,6.4183844e7
119,0.0,43.88788,2.1726673,2.682326e7
120,0.0,3.3528268e-5,1.6598153e-6,20.678894
121,0.0,1.1144475,0.055170666,1.2376041e6
122,0.0,1.1199682e-5,5.5443974e-7,10.048608
123,0.0,1.4235516e-5,7.0472845e-7,16.875116
124,0.0,6.586511e-6,3.260649e-7,4.5897307
125,0.0,14.228615,0.7043869,9.340351e6
126,0.0,1.205164e-5,5.9661585e-7,6.58613
127,0.0,0.00019527624,9.66714e-6,157.27625
128,0.0,7.377219,0.36520886,5.2922145e6
129,0.0,2.1228256e-5,1.0509037e-6,19.364971
130,0.0,0.9077556,0.044938397,945539.06
131,0.0,29.453268,1.4580826,4.0718212e7
132,0.0,2.4623358e-5,1.2189781e-6,42.848774
133,0.0,0.3981467,0.019710232,370057.7
134,0.0,13.375046,0.66213095,1.017345e7
135,0.0,4.9498733e-5,2.4504322e-6,44.117653
136,0.0,4.9498733e-5,2.4504322e-6,44.117653
137,0.0,8.684057e-6,4.2990382e-7,15.065801
138,0.0,4.5462327,0.22506101,6.2739885e6
139,0.0,9.465281e-6,4.6857826e-7,13.8708725
140,0.0,0.2988338,0.014793753,241777.62
141,0.0,1.4595975,0.0722573,3.1183085e6
142,0.0,3.5279847e-6,1.7465271e-7,8.254512
143,0.0,4.546232,0.22506101,6.2739885e6
144,0.0,9.478701e-6,4.6924265e-7,10.8503685
145,0.0,13.375046,0.662131,1.017345e7
146,0.0,18.95541,0.9383866,4.8622316e7
147,0.0,4.982258e-6,2.4664644e-7,10.63169
