Line,New_Trans_Capacity,Cost_Trans_Capacity,Line_Max_Flow_MW,bus0,bus0_x,bus0_y,bus1,bus1_x,bus1_y
133,2.0848877999999998e-07,5.0690248e-09,2000.0,FR1 6,1.729674829,43.51121311,ES1 4,1.532231515,41.6937861
134,20000.0,642.2917,2000.0,GB0 7,0.657501167,51.52831217,FR1 3,2.424028616,50.53222179
135,1.8249323999999999e-06,6.120666e-08,2501.0,GB0 5,-3.699947108,55.75794503,GB5 0,-6.097540943,54.66877875
136,1762.6225,55.218178,250.0,GB0 5,-3.699947108,55.75794503,GB5 0,-6.097540943,54.66877875
137,0.00022953931,1.8442506e-05,0.0,ES1 6,-2.896801354,42.76489618,FR1 11,-0.147786872,45.53878517
138,0.0019456488,0.00012999574,0.0,FR1 14,0.590475004,48.90181715,GB0 8,-1.438350688,51.27572538
139,0.00041143525,1.6750113e-05,0.0,DE1 14,11.75030038,51.22456746,DE1 4,11.39973609,48.35883243
140,0.00058079803,1.7505894e-05,0.0,DE1 16,7.383087925,52.70033778,DE1 8,6.782045751,51.15711695
141,10972.973,671.05396,0.0,GB0 6,-3.314649048,51.51069342,FR1 2,-1.259489523,47.53739283
142,0.0005405967,2.4838604e-05,0.0,DE1 5,9.656115621,53.77222271,DE1 0,8.585665972,49.23105928
143,0.0031136167000000003,0.00020239044,0.0,GB0 8,-1.438350688,51.27572538,FR1 14,0.590475004,48.90181715
144,0.00067215666,1.9605335e-05,0.0,DE1 8,6.782045751,51.15711695,DE1 0,8.585665972,49.23105928
145,737.6206,31.991722,0.0,GB0 7,0.657501167,51.52831217,FR1 3,2.424028616,50.53222179
146,3666.6070999999997,457.8031,0.0,GB0 7,0.657501167,51.52831217,DE1 10,8.442956595,53.18344976
147,4104.698,34.27674,300.0,IT3 0,8.7459755,39.9681955,IT1 10,10.77633958,43.87238188
