Region,Resource,Zone,Cluster,AnnualSum
FR1 3,FR1 3 solar,43,0,4.2813335e6
FR1 4,FR1 4 CCGT,44,0,1.0951137e8
FR1 4,FR1 4 coal,44,0,1.2076197
FR1 4,FR1 4 nuclear,44,0,4.352168e9
FR1 4,FR1 4 onwind,44,0,8.583282e7
FR1 4,FR1 4 solar,44,0,1.3737515e7
FR1 5,FR1 5 biomass,45,0,7.545287e7
FR1 5,FR1 5 onwind,45,0,0.47429067
FR1 5,FR1 5 ror,45,0,1.5827472e8
FR1 5,FR1 5 solar,45,0,3.2503942e8
FR1 6,FR1 6 nuclear,46,0,1.3885554e9
FR1 6,FR1 6 onwind,46,0,3.43998e7
FR1 6,FR1 6 ror,46,0,6.798585e7
FR1 6,FR1 6 solar,46,0,5.3678572e7
FR1 7,FR1 7 CCGT,47,0,2.4756838e7
FR1 7,FR1 7 nuclear,47,0,1.4254597e9
FR1 7,FR1 7 oil,47,0,7.207123e7
FR1 7,FR1 7 onwind,47,0,1.6400654e8
FR1 7,FR1 7 solar,47,0,9.78195e6
FR1 8,FR1 8 offwind-ac,48,0,0.80452317
FR1 8,FR1 8 onwind,48,0,0.729621
FR1 8,FR1 8 ror,48,0,4.2376424e7
FR1 8,FR1 8 solar,48,0,3.365037e7
FR1 9,FR1 9 CCGT,49,0,1.6207422e8
FR1 9,FR1 9 coal,49,0,1.0518868
FR1 9,FR1 9 nuclear,49,0,3.9122755e9
FR1 9,FR1 9 onwind,49,0,2.1642516e9
FR1 9,FR1 9 ror,49,0,4.3189674e8
FR1 9,FR1 9 solar,49,0,7.138569e8
GB0 0,GB0 0 onwind,50,0,1.1606205e7
GB0 0,GB0 0 solar,50,0,2.8564616e7
GB0 1,GB0 1 CCGT,51,0,8.069892e8
GB0 1,GB0 1 biomass,51,0,7.346179e6
GB0 1,GB0 1 coal,51,0,0.7765642
GB0 1,GB0 1 offwind-ac,51,0,2.088667e8
GB0 1,GB0 1 offwind-dc,51,0,5.1794643
GB0 1,GB0 1 onwind,51,0,3.7824113e9
GB0 1,GB0 1 solar,51,0,4.1188436e7
GB0 10,GB0 10 offwind-ac,52,0,3.6230572e7
GB0 10,GB0 10 offwind-dc,52,0,5.043117e7
GB0 10,GB0 10 onwind,52,0,1.6086328e8
GB0 10,GB0 10 ror,52,0,1.6750127e7
GB0 10,GB0 10 solar,52,0,3.1044338e6
GB0 11,GB0 11 CCGT,53,0,5.057101e7
GB0 11,GB0 11 OCGT,53,0,115.418785
GB0 11,GB0 11 offwind-ac,53,0,2.2309482
GB0 11,GB0 11 onwind,53,0,1.7956808e9
GB0 11,GB0 11 ror,53,0,5.7689896e7
GB0 11,GB0 11 solar,53,0,3.7743956e7
GB0 12,GB0 12 OCGT,54,0,64.91752
GB0 12,GB0 12 nuclear,54,0,3.908235e8
GB0 12,GB0 12 offwind-ac,54,0,8.494222e7
GB0 12,GB0 12 offwind-dc,54,0,8.0955424e8
GB0 12,GB0 12 onwind,54,0,4.2262474e9
GB0 12,GB0 12 ror,54,0,7.197601e7
GB0 12,GB0 12 solar,54,0,16649.121
GB0 2,GB0 2 CCGT,55,0,6.5108508e7
GB0 2,GB0 2 offwind-ac,55,0,9.831766e6
GB0 2,GB0 2 onwind,55,0,9.127339e7
GB0 2,GB0 2 solar,55,0,1.50179e6
GB0 3,GB0 3 CCGT,56,0,4.904682e8
GB0 3,GB0 3 OCGT,56,0,227916.72
GB0 3,GB0 3 biomass,56,0,1.5963044e7
